10.1002-adfm.201303080
10.1002-adfm.201702046
10.1002-adfm.201703857
10.1002-adfm.201805371
10.1002-adfm.201807331
10.1002-adma.201402484
10.1002-adma.201604108
10.1002-adma.201700989
10.1002-adma.201802074
10.1002-adma.201904320
10.1002-admi.201600369
10.1002-advs.201700634
10.1002-aenm.201500772
10.1002-aenm.201602923
10.1002-aenm.201702314
10.1002-aenm.201702779
10.1002-aenm.201703155
10.1002-aenm.201901065
10.1002-aenm.201901864
10.1002-aenm.202001825
10.1002-anie.200603699
10.1002-anie.201209689
10.1002-anie.201611160
10.1002-anie.201811080
10.1002-anie.201814653
10.1002-anie.202016233
10.1002-app.29877
10.1002-app.33311
10.1002-app.41526
10.1002-asia.201402849
10.1002-batt.202000005
10.1002-batt.202000252
10.1002-celc.201500023
10.1002-celc.201500570
10.1002-celc.202001297
10.1002-chem.200901294
10.1002-chem.201300097
10.1002-chem.201600224
10.1002-chem.201700281
10.1002-chem.201704079
10.1002-cnma.201500208
10.1002-cphc.201400054
10.1002-cphc.201402680
10.1002-cplu.201300331
10.1002-cplu.201900563
10.1002-cssc.201301045
10.1002-cssc.201701109
10.1002-cssc.201800157
10.1002-cssc.201903045
10.1002-cssc.201903543
10.1002-elan.201100181
10.1002-elan.202060239
10.1002-ente.201600205
10.1002-ente.201600459
10.1002-ente.201600712
10.1002-ente.201800769
10.1002-ente.201800960
10.1002-ente.201900843
10.1002-ente.201901319
10.1002-ente.202000189
10.1002-er.3690
10.1002-er.4618
10.1002-er.4705
10.1002-er.5835
10.1002-er.6850
10.1002-er.7234
10.1002-est2.152
10.1002-macp.201400045
10.1002-marc.202000725
10.1002-pat.259
10.1002-pola.27716
10.1002-sia.6586
10.1002-slct.201702132
10.1002-slct.201800728
10.1002-slct.201800759
10.1002-slct.201801510
10.1002-slct.201900897
10.1002-smll.200600148
10.1002-smll.201500919
10.1002-smll.201905289
10.1002-smll.202100778
10.1002-smtd.202000556
10.1007-BF02430244
10.1007-BF02430253
10.1007-s00289-016-1796-y
10.1007-s00289-020-03360-8
10.1007-s00289-020-03478-9
10.1007-s00339-020-03513-6
10.1007-s00542-019-04368-5
10.1007-s10008-004-0628-4
10.1007-s10008-005-0087-6
10.1007-s10008-007-0278-4
10.1007-s10008-008-0547-x
10.1007-s10008-010-1254-y
10.1007-s10008-011-1391-y
10.1007-s10008-011-1520-7
10.1007-s10008-012-1669-8
10.1007-s10008-013-2310-1
10.1007-s10008-013-2338-2
10.1007-s10008-013-2350-6
10.1007-s10008-013-2370-2
10.1007-s10008-013-2372-0
10.1007-s10008-014-2445-8
10.1007-s10008-014-2497-9
10.1007-s10008-014-2526-8
10.1007-s10008-014-2732-4
10.1007-s10008-016-3355-8
10.1007-s10008-016-3374-5
10.1007-s10008-016-3466-2
10.1007-s10008-017-3529-z
10.1007-s10008-017-3658-4
10.1007-s10008-017-3811-0
10.1007-s10008-017-3843-5
10.1007-s10008-017-3847-1
10.1007-s10008-018-3958-3
10.1007-s10008-019-04342-1
10.1007-s10008-019-04381-8
10.1007-s10008-020-04853-2
10.1007-s10008-021-04900-6
10.1007-s10008-021-04919-9
10.1007-s100080000157
10.1007-s10800-004-2726-5
10.1007-s10800-004-2726-5
10.1007-s10800-013-0548-z
10.1007-s10800-015-0787-2
10.1007-s10800-015-0834-z
10.1007-s10800-016-0960-2
10.1007-s10800-017-1129-3
10.1007-s10800-020-01462-9
10.1007-s10800-020-01490-5
10.1007-s10853-012-7094-7
10.1007-s10853-013-7336-3
10.1007-s10853-017-1547-y
10.1007-s10853-020-04910-1
10.1007-s10853-020-05021-7
10.1007-s10853-020-05203-3
10.1007-s10853-020-05658-4
10.1007-s10853-021-06285-3
10.1007-s10854-015-3091-3
10.1007-s10854-018-9649-0
10.1007-s10854-019-01778-z
10.1007-s10854-021-05484-7
10.1007-s10854-021-05484-7
10.1007-s10876-017-1170-8
10.1007-s10971-016-3956-9
10.1007-s11356-015-4348-3
10.1007-s11356-016-6640-2
10.1007-s11356-017-0181-1
10.1007-s11434-011-4575-z
10.1007-s11434-012-5302-0
10.1007-s11581-012-0720-1
10.1007-s11581-012-0783-z
10.1007-s11581-014-1221-1
10.1007-s11581-014-1258-1
10.1007-s11581-014-1331-9
10.1007-s11581-015-1369-3
10.1007-s11581-015-1560-6
10.1007-s11581-015-1606-9
10.1007-s11581-016-1943-3
10.1007-s11581-017-2150-6
10.1007-s11581-018-2593-4
10.1007-s11581-018-2746-5
10.1007-s11581-019-02849-1
10.1007-s11581-019-02995-6
10.1007-s11581-019-03111-4
10.1007-s11581-019-03142-x
10.1007-s11581-019-03230-y
10.1007-s11581-019-03392-9
10.1007-s11581-020-03512-w
10.1007-s11581-020-03628-z
10.1007-s11581-020-03671-w
10.1007-s11581-021-03901-9
10.1007-s11581-021-04044-7
10.1007-s11581-021-04128-4
10.1007-s11595-005-2234-4
10.1007-s11664-014-3117-2
10.1007-s11664-014-3117-2
10.1007-s11771-010-0513-5
10.1007-s11837-018-2943-8
10.1007-s12034-014-0021-6
10.1007-s12034-014-0710-1
10.1007-s12034-020-02244-x
10.1007-s12540-011-6022-8
10.1007-s12598-011-0434-y
10.1007-s12598-014-0423-z
10.1007-s12633-018-9946-5
10.1007-s12666-019-01718-9
10.1007-s13204-014-0291-8
10.1007-s13391-018-0085-3
10.1007-s40242-015-4421-y
10.1007-s42247-018-00021-5
10.1007-s42452-019-0302-1
10.1016-j.apsusc.2012.12.150
10.1016-j.apsusc.2014.02.061
10.1016-j.apsusc.2014.03.101
10.1016-j.apsusc.2014.08.075
10.1016-j.apsusc.2016.01.095
10.1016-j.apsusc.2016.07.135
10.1016-j.apsusc.2016.10.107
10.1016-j.apsusc.2017.02.115
10.1016-j.apsusc.2017.11.272
10.1016-j.apsusc.2018.06.079
10.1016-j.apsusc.2021.149029
10.1016-j.apt.2019.09.020
10.1016-j.apt.2021.01.036
10.1016-j.arabjc.2015.08.016
10.1016-j.arabjc.2018.11.017
10.1016-j.cap.2012.02.059
10.1016-j.carbon.2021.09.006
10.1016-j.cclet.2019.11.002
10.1016-j.cej.2015.02.077
10.1016-j.cej.2017.03.146
10.1016-j.cej.2017.09.092
10.1016-j.cej.2018.06.023
10.1016-j.cej.2018.09.131
10.1016-j.cej.2019.122455
10.1016-j.cej.2019.122588
10.1016-j.cej.2019.123839
10.1016-j.cej.2020.124407
10.1016-j.cej.2020.125054
10.1016-j.cej.2020.126241
10.1016-j.cej.2021.128491
10.1016-j.cej.2021.129131
10.1016-j.cej.2021.132395
10.1016-j.ceramint.2012.03.019
10.1016-j.ceramint.2015.05.071
10.1016-j.ceramint.2015.06.113
10.1016-j.ceramint.2016.10.178
10.1016-j.ceramint.2016.11.028
10.1016-j.ceramint.2017.01.052
10.1016-j.ceramint.2017.03.195
10.1016-j.ceramint.2017.09.159
10.1016-j.ceramint.2017.11.152
10.1016-j.ceramint.2018.04.179
10.1016-j.ceramint.2018.09.143
10.1016-j.ceramint.2019.09.066
10.1016-j.ceramint.2020.04.248
10.1016-j.ceramint.2020.09.001
10.1016-j.ceramint.2020.09.264
10.1016-j.ceramint.2021.09.074
10.1016-j.chempr.2020.09.015
10.1016-j.coco.2021.100674
10.1016-j.compscitech.2006.12.008
10.1016-j.cplett.2015.06.072
10.1016-j.cplett.2016.08.045
10.1016-j.diamond.2016.06.013
10.1016-j.diamond.2016.06.013
10.1016-j.elecom.2003.09.004
10.1016-j.elecom.2006.10.008
10.1016-j.elecom.2006.11.031
10.1016-j.elecom.2010.05.045
10.1016-j.elecom.2012.01.002
10.1016-j.elecom.2015.01.016
10.1016-j.elecom.2015.08.027
10.1016-j.elecom.2016.02.009
10.1016-j.elecom.2016.07.014
10.1016-j.elecom.2021.107009
10.1016-j.electacta.2003.10.014
10.1016-j.electacta.2004.01.128
10.1016-j.electacta.2004.05.016
10.1016-j.electacta.2004.10.061
10.1016-j.electacta.2005.03.003
10.1016-j.electacta.2005.07.027
10.1016-j.electacta.2005.07.045
10.1016-j.electacta.2005.10.040
10.1016-j.electacta.2006.01.008
10.1016-j.electacta.2006.02.053
10.1016-j.electacta.2007.04.012
10.1016-j.electacta.2007.10.015
10.1016-j.electacta.2007.10.020
10.1016-j.electacta.2007.11.064
10.1016-j.electacta.2007.12.067
10.1016-j.electacta.2008.01.014
10.1016-j.electacta.2008.06.025
10.1016-j.electacta.2008.07.057
10.1016-j.electacta.2008.08.066
10.1016-j.electacta.2008.11.019
10.1016-j.electacta.2008.11.039
10.1016-j.electacta.2009.01.030
10.1016-j.electacta.2009.02.053
10.1016-j.electacta.2009.05.051
10.1016-j.electacta.2009.07.082
10.1016-j.electacta.2009.11.019
10.1016-j.electacta.2009.11.070
10.1016-j.electacta.2009.12.022
10.1016-j.electacta.2010.01.043
10.1016-j.electacta.2010.02.018
10.1016-j.electacta.2010.03.019
10.1016-j.electacta.2010.03.043
10.1016-j.electacta.2010.04.095
10.1016-j.electacta.2010.07.087
10.1016-j.electacta.2010.07.090
10.1016-j.electacta.2010.11.093
10.1016-j.electacta.2011.04.130
10.1016-j.electacta.2011.05.057
10.1016-j.electacta.2011.05.069
10.1016-j.electacta.2011.10.093
10.1016-j.electacta.2011.11.042
10.1016-j.electacta.2011.12.131
10.1016-j.electacta.2012.01.066
10.1016-j.electacta.2012.04.136
10.1016-j.electacta.2012.05.099
10.1016-j.electacta.2012.06.057
10.1016-j.electacta.2012.08.001
10.1016-j.electacta.2012.10.011
10.1016-j.electacta.2012.10.018
10.1016-j.electacta.2012.10.154
10.1016-j.electacta.2012.11.110
10.1016-j.electacta.2013.01.111
10.1016-j.electacta.2013.02.055
10.1016-j.electacta.2013.03.195
10.1016-j.electacta.2013.04.162
10.1016-j.electacta.2013.04.176
10.1016-j.electacta.2013.06.084
10.1016-j.electacta.2013.07.060
10.1016-j.electacta.2013.07.088
10.1016-j.electacta.2013.09.035
10.1016-j.electacta.2013.12.064
10.1016-j.electacta.2014.02.095
10.1016-j.electacta.2014.03.120
10.1016-j.electacta.2014.03.185
10.1016-j.electacta.2014.04.117
10.1016-j.electacta.2014.05.043
10.1016-j.electacta.2014.05.081
10.1016-j.electacta.2014.05.103
10.1016-j.electacta.2014.06.097
10.1016-j.electacta.2014.06.110
10.1016-j.electacta.2014.07.069
10.1016-j.electacta.2014.08.028
10.1016-j.electacta.2014.11.018
10.1016-j.electacta.2014.11.038
10.1016-j.electacta.2015.02.057
10.1016-j.electacta.2015.02.184
10.1016-j.electacta.2015.02.187
10.1016-j.electacta.2015.03.081
10.1016-j.electacta.2015.03.109
10.1016-j.electacta.2015.03.118
10.1016-j.electacta.2015.06.032
10.1016-j.electacta.2015.06.049
10.1016-j.electacta.2015.08.019
10.1016-j.electacta.2015.08.066
10.1016-j.electacta.2015.08.100
10.1016-j.electacta.2015.10.004
10.1016-j.electacta.2015.10.059
10.1016-j.electacta.2015.11.007
10.1016-j.electacta.2016.01.039
10.1016-j.electacta.2016.03.019
10.1016-j.electacta.2016.04.041
10.1016-j.electacta.2016.07.080
10.1016-j.electacta.2016.09.088
10.1016-j.electacta.2016.10.112
10.1016-j.electacta.2016.10.133
10.1016-j.electacta.2016.12.030
10.1016-j.electacta.2017.01.114
10.1016-j.electacta.2017.05.029
10.1016-j.electacta.2017.09.078
10.1016-j.electacta.2017.09.128
10.1016-j.electacta.2017.10.034
10.1016-j.electacta.2017.11.149
10.1016-j.electacta.2017.12.031
10.1016-j.electacta.2018.02.005
10.1016-j.electacta.2018.03.182
10.1016-j.electacta.2018.04.149
10.1016-j.electacta.2018.06.040
10.1016-j.electacta.2018.06.066
10.1016-j.electacta.2018.09.046
10.1016-j.electacta.2018.11.109
10.1016-j.electacta.2019.01.076
10.1016-j.electacta.2019.04.069
10.1016-j.electacta.2019.04.190
10.1016-j.electacta.2019.05.126
10.1016-j.electacta.2019.134722
10.1016-j.electacta.2019.134723
10.1016-j.electacta.2019.134902
10.1016-j.electacta.2019.134926
10.1016-j.electacta.2019.134960
10.1016-j.electacta.2019.135422
10.1016-j.electacta.2019.135469
10.1016-j.electacta.2020.135691
10.1016-j.electacta.2020.135767
10.1016-j.electacta.2020.136122
10.1016-j.electacta.2020.136566
10.1016-j.electacta.2020.136760
10.1016-j.electacta.2020.136993
10.1016-j.electacta.2020.137077
10.1016-j.electacta.2020.137097
10.1016-j.electacta.2021.137990
10.1016-j.electacta.2021.138300
10.1016-j.electacta.2021.139104
10.1016-j.energy.2020.117047
10.1016-j.ensm.2016.10.009
10.1016-j.ensm.2018.08.002
10.1016-j.ensm.2019.04.037
10.1016-j.ensm.2019.07.001
10.1016-j.ensm.2020.02.004
10.1016-j.ensm.2020.03.003
10.1016-j.est.2016.08.008
10.1016-j.est.2017.07.008
10.1016-j.est.2017.11.015
10.1016-j.est.2018.03.022
10.1016-j.est.2018.12.025
10.1016-j.est.2019.101055
10.1016-j.est.2020.102225
10.1016-j.est.2021.102848
10.1016-j.est.2021.103025
10.1016-j.est.2021.103046
10.1016-j.ijhydene.2012.12.051
10.1016-j.ijhydene.2014.01.098
10.1016-j.ijhydene.2014.08.080
10.1016-j.ijhydene.2015.07.014
10.1016-j.ijhydene.2016.02.093
10.1016-j.ijhydene.2016.03.200
10.1016-j.ijhydene.2016.03.202
10.1016-j.ijhydene.2016.05.193
10.1016-j.ijhydene.2019.03.050
10.1016-j.ijhydene.2020.11.055
10.1016-j.jallcom.2004.11.007
10.1016-j.jallcom.2005.05.053
10.1016-j.jallcom.2005.10.034
10.1016-j.jallcom.2008.01.143
10.1016-j.jallcom.2008.11.159
10.1016-j.jallcom.2009.07.063
10.1016-j.jallcom.2009.11.029
10.1016-j.jallcom.2010.11.156
10.1016-j.jallcom.2012.01.143
10.1016-j.jallcom.2012.04.086
10.1016-j.jallcom.2013.12.029
10.1016-j.jallcom.2014.06.119
10.1016-j.jallcom.2015.03.100
10.1016-j.jallcom.2015.04.113
10.1016-j.jallcom.2015.09.170
10.1016-j.jallcom.2015.09.208
10.1016-j.jallcom.2016.05.097
